OrderID,CustomerID,City,Restaurant,Meal,Quantity,OrderValue,PaymentMethod,DeliveryTime(mins),OrderStatus,OrderDate
6465,6984,Asaba,Dominos Pizza,Efo Riro & Poundo,4,6486.27,Card,17,Delivered,2024-01-05 11:44:00
6466,2770,Abuja,The Place,Pizza (Large),4,8057.08,Wallet,70,Delivered,2024-01-05 11:45:00
6467,9989,Benin City,The Place,Small Chops,3,9451.77,Transfer,65,Delivered,2024-01-05 11:46:00
6468,4215,Enugu,Chicken Republic,Jollof Rice & Chicken,3,13444.46,Wallet,88,Delivered,2024-01-05 11:47:00
6469,7694,Enugu,Sweet Sensation,Efo Riro & Poundo,1,9064.76,Card,35,Delivered,2024-01-05 11:48:00
6470,3976,Lagos,Kilimanjoro,Efo Riro & Poundo,1,7759.09,Wallet,58,Delivered,2024-01-05 11:49:00
6471,4737,Enugu,Coldstone,Efo Riro & Poundo,4,3337.45,Transfer,62,Delivered,2024-01-05 11:50:00
6472,1752,Abeokuta,Kilimanjoro,Ice Cream,4,7950.77,Cash,38,Delivered,2024-01-05 11:51:00
6473,2392,Lagos,Dominos Pizza,Shawarma,4,5249.37,Transfer,40,Delivered,2024-01-05 11:52:00
6474,7789,Uyo,The Place,Shawarma,4,9562.24,Wallet,44,Cancelled,2024-01-05 11:53:00
6475,1677,Port Harcourt,Kilimanjoro,Pizza (Large),2,6840.04,Card,53,Delivered,2024-01-05 11:54:00
6476,1105,Benin City,Sweet Sensation,Shawarma,1,6124.52,Wallet,13,Pending,2024-01-05 11:55:00
6477,5753,Ibadan,Coldstone,Yam & Egg Sauce,2,10136.49,Transfer,56,Delivered,2024-01-05 11:56:00
6478,2946,Port Harcourt,Dominos Pizza,Pizza (Large),4,6658.01,Cash,76,Delivered,2024-01-05 11:57:00
6479,6544,Port Harcourt,Dominos Pizza,Burger & Fries,1,11241.53,Cash,19,Delivered,2024-01-05 11:58:00
6480,2095,Ibadan,The Place,Burger & Fries,2,11181.29,Transfer,25,Delivered,2024-01-05 11:59:00
6481,7985,Port Harcourt,The Place,Ice Cream,1,10621.46,Cash,35,Delivered,2024-01-05 12:00:00
6482,2782,Abeokuta,Mr Biggs,Burger & Fries,3,6791.06,Wallet,31,Delivered,2024-01-05 12:01:00
6483,5541,Abuja,Dominos Pizza,Shawarma,3,11450.28,Wallet,23,Delivered,2024-01-05 12:02:00
6484,4257,Lagos,Kilimanjaro,Pizza (Large),2,8713.21,Card,76,Cancelled,2024-01-05 12:03:00
6485,7213,Enugu,Dominos Pizza,Jollof Rice & Chicken,2,13327.83,Transfer,61,Failed,2024-01-05 12:04:00
6486,5869,Uyo,Kilimanjoro,Burger & Fries,4,9503.12,Cash,89,Pending,2024-01-05 12:05:00
6487,2561,Lagos,Kilimanjaro,Fried Rice & Turkey,3,9806.8,Cash,62,Delivered,2024-01-05 12:06:00
6488,5006,Asaba,Mr Biggs,Spaghetti Bolognese,3,11004.59,Wallet,83,Pending,2024-01-05 12:07:00
6489,4981,Lagos,Kilimanjoro,Burger & Fries,4,13197.9,Transfer,85,Delivered,2024-01-05 12:08:00
6490,6682,Lagos,The Place,Shawarma,4,6694.48,Wallet,58,Delivered,2024-01-05 12:09:00
6491,6782,Abeokuta,Dominos Pizza,Yam & Egg Sauce,1,5425.07,Wallet,23,Delivered,2024-01-05 12:10:00
6492,1943,Enugu,The Place,Efo Riro & Poundo,2,10909.86,Transfer,81,Delivered,2024-01-05 12:11:00
6493,5550,Port Harcourt,Kilimanjaro,Yam & Egg Sauce,1,14221.33,Transfer,18,Delivered,2024-01-05 12:12:00
6494,1600,Abuja,Sweet Sensation,Small Chops,1,7204.18,Transfer,63,Delivered,2024-01-05 12:13:00
6495,7376,Lagos,Kilimanjaro,Small Chops,4,8797.89,Wallet,89,Delivered,2024-01-05 12:14:00
6496,2524,Abeokuta,Kilimanjaro,Jollof Rice & Chicken,2,11729.17,Cash,84,Pending,2024-01-05 12:15:00
6497,4766,Benin City,Kilimanjoro,Yam & Egg Sauce,2,14932.13,Card,89,Delivered,2024-01-05 12:16:00
6498,1250,Uyo,The Place,Fried Rice & Turkey,1,4192.95,Transfer,41,Delivered,2024-01-05 12:17:00
6499,1078,Benin City,Sweet Sensation,Small Chops,3,8004.6,Transfer,48,Delivered,2024-01-05 12:18:00
6500,4123,Abeokuta,Chicken Republic,Jollof Rice & Chicken,3,11021.13,Cash,17,Delivered,2024-01-05 12:19:00
6501,8064,Abuja,Mr Biggs,Burger & Fries,2,2521.19,Cash,74,Cancelled,2024-01-05 12:20:00
6502,9417,Lagos,Dominos Pizza,Yam & Egg Sauce,4,10180.1,Cash,32,Delivered,2024-01-05 12:21:00
6503,2209,Abeokuta,Chicken Republic,Burger & Fries,4,13653.35,Cash,87,Delivered,2024-01-05 12:22:00
6504,6153,Abuja,Chicken Republic,Shawarma,2,5696.3,Card,88,Delivered,2024-01-05 12:23:00
6505,5898,Port Harcourt,Sweet Sensation,Jollof Rice & Chicken,3,4592.94,Card,28,Delivered,2024-01-05 12:24:00
6506,3178,Lagos,Sweet Sensation,Spaghetti Bolognese,4,5496.75,Transfer,34,Delivered,2024-01-05 12:25:00
6507,8610,Asaba,The Place,Spaghetti Bolognese,4,5562.58,Card,60,Delivered,2024-01-05 12:26:00
6508,9895,Uyo,Mr Biggs,Spaghetti Bolognese,2,14456.63,Card,74,Delivered,2024-01-05 12:27:00
6509,3544,Asaba,Dominos Pizza,Pizza (Large),1,13923.74,Wallet,62,Delivered,2024-01-05 12:28:00
6510,6522,Benin City,Sweet Sensation,Shawarma,1,7027.2,Wallet,48,Cancelled,2024-01-05 12:29:00
6511,3370,Abeokuta,Kilimanjoro,Spaghetti Bolognese,3,8575.43,Card,51,Failed,2024-01-05 12:30:00
6512,4281,Port Harcourt,Sweet Sensation,Burger & Fries,2,9626.85,Cash,60,Delivered,2024-01-05 12:31:00
6513,5710,Uyo,Sweet Sensation,Ice Cream,1,8765.51,Card,53,Delivered,2024-01-05 12:32:00
6514,1328,Ibadan,The Place,Jollof Rice & Chicken,1,14420.36,Transfer,12,Delivered,2024-01-05 12:33:00
6515,6579,Abuja,Kilimanjoro,Pizza (Large),2,7923.69,Wallet,41,Delivered,2024-01-05 12:34:00
6516,5228,Uyo,The Place,Ice Cream,2,2037.46,Transfer,59,Delivered,2024-01-05 12:35:00
6517,7794,Abeokuta,Kilimanjaro,Spaghetti Bolognese,4,5835.2,Transfer,74,Cancelled,2024-01-05 12:36:00
6518,1120,Lagos,Dominos Pizza,Pizza (Large),2,11817.53,Transfer,15,Delivered,2024-01-05 12:37:00
6519,7749,Enugu,Kilimanjaro,Ice Cream,3,4700.65,Cash,71,Delivered,2024-01-05 12:38:00
6520,1964,Enugu,Coldstone,Yam & Egg Sauce,1,3875.32,Wallet,72,Delivered,2024-01-05 12:39:00
6521,5224,Port Harcourt,Sweet Sensation,Yam & Egg Sauce,2,14909.55,Wallet,14,Delivered,2024-01-05 12:40:00
6522,4675,Lagos,Sweet Sensation,Jollof Rice & Chicken,3,2584.68,Wallet,35,Delivered,2024-01-05 12:41:00
6523,6694,Uyo,Mr Biggs,Shawarma,2,11687.98,Cash,79,Delivered,2024-01-05 12:42:00
6524,3076,Ibadan,Chicken Republic,Fried Rice & Turkey,2,12775.8,Wallet,81,Delivered,2024-01-05 12:43:00
6525,7865,Port Harcourt,Sweet Sensation,Burger & Fries,3,4397.92,Wallet,12,Delivered,2024-01-05 12:44:00
6526,6643,Asaba,Sweet Sensation,Efo Riro & Poundo,2,11872.1,Cash,30,Delivered,2024-01-05 12:45:00
6527,9524,Enugu,Mr Biggs,Small Chops,3,3540.72,Cash,74,Cancelled,2024-01-05 12:46:00
6528,6249,Asaba,Kilimanjoro,Ice Cream,4,2675.2,Card,21,Delivered,2024-01-05 12:47:00
6529,2316,Ibadan,Chopnownow,Shawarma,3,12739.93,Card,30,Delivered,2024-01-05 12:48:00
6530,2196,Uyo,Chopnownow,Shawarma,4,8984.44,Card,47,Delivered,2024-01-05 12:49:00
6531,4170,Abuja,The Place,Jollof Rice & Chicken,4,13656.2,Cash,69,Delivered,2024-01-05 12:50:00
6532,1355,Lagos,Coldstone,Small Chops,1,10879.48,Card,41,Pending,2024-01-05 12:51:00
6533,1028,Lagos,Chicken Republic,Small Chops,3,5940.73,Cash,53,Delivered,2024-01-05 12:52:00
6534,2013,Benin City,Chicken Republic,Spaghetti Bolognese,1,11393.04,Cash,65,Delivered,2024-01-05 12:53:00
6535,3024,Enugu,Chopnownow,Fried Rice & Turkey,1,6496.6,Cash,32,Failed,2024-01-05 12:54:00
6536,9490,Ibadan,Chopnownow,Jollof Rice & Chicken,3,9394.52,Card,66,Delivered,2024-01-05 12:55:00
6537,6839,Ibadan,Chicken Republic,Pizza (Large),4,3168.34,Wallet,31,Delivered,2024-01-05 12:56:00
6538,6791,Uyo,Mr Biggs,Ice Cream,1,3488.97,Cash,52,Delivered,2024-01-05 12:57:00
6539,1754,Lagos,Dominos Pizza,Ice Cream,1,4419.46,Wallet,89,Delivered,2024-01-05 12:58:00
6540,9961,Abuja,Mr Biggs,Fried Rice & Turkey,4,3758.74,Cash,50,Delivered,2024-01-05 12:59:00
6541,4735,Uyo,Sweet Sensation,Ice Cream,1,2597.11,Card,55,Delivered,2024-01-05 13:00:00
6542,2238,Asaba,Kilimanjoro,Burger & Fries,3,10332.67,Card,89,Failed,2024-01-05 13:01:00
6543,2906,Port Harcourt,Dominos Pizza,Shawarma,3,14306.29,Cash,47,Delivered,2024-01-05 13:02:00
6544,8399,Enugu,Chopnownow,Small Chops,4,12447.34,Card,55,Pending,2024-01-05 13:03:00
6545,8961,Lagos,Kilimanjaro,Yam & Egg Sauce,1,4931.29,Cash,24,Delivered,2024-01-05 13:04:00
6546,5601,Abuja,Kilimanjaro,Pizza (Large),2,2406.63,Wallet,13,Delivered,2024-01-05 13:05:00
6547,2460,Abuja,Kilimanjoro,Spaghetti Bolognese,1,14455.37,Transfer,37,Cancelled,2024-01-05 13:06:00
6548,8669,Asaba,The Place,Small Chops,4,13866.34,Wallet,44,Delivered,2024-01-05 13:07:00
6549,2416,Ibadan,Sweet Sensation,Spaghetti Bolognese,4,7100.37,Cash,32,Delivered,2024-01-05 13:08:00
6550,8766,Port Harcourt,Coldstone,Shawarma,1,2925.61,Cash,58,Delivered,2024-01-05 13:09:00
6551,2428,Asaba,Mr Biggs,Efo Riro & Poundo,2,12549.24,Wallet,41,Pending,2024-01-05 13:10:00
6552,5378,Lagos,Chopnownow,Fried Rice & Turkey,4,11634.04,Cash,53,Delivered,2024-01-05 13:11:00
6553,8529,Port Harcourt,Sweet Sensation,Yam & Egg Sauce,2,4868.35,Cash,72,Delivered,2024-01-05 13:12:00
6554,5474,Lagos,The Place,Burger & Fries,4,5201.65,Wallet,38,Delivered,2024-01-05 13:13:00
6555,4071,Port Harcourt,Kilimanjaro,Ice Cream,1,10777.65,Transfer,86,Delivered,2024-01-05 13:14:00
6556,1555,Abeokuta,Chopnownow,Ice Cream,1,14836.9,Card,23,Delivered,2024-01-05 13:15:00
6557,9547,Asaba,Kilimanjoro,Jollof Rice & Chicken,3,6146.8,Card,58,Delivered,2024-01-05 13:16:00
6558,2563,Abeokuta,The Place,Yam & Egg Sauce,1,4600.42,Cash,17,Delivered,2024-01-05 13:17:00
6559,2040,Benin City,Sweet Sensation,Ice Cream,1,6686.59,Wallet,37,Delivered,2024-01-05 13:18:00
6560,3686,Abuja,Sweet Sensation,Efo Riro & Poundo,2,6772.81,Transfer,61,Delivered,2024-01-05 13:19:00
6561,3553,Benin City,Sweet Sensation,Small Chops,3,8550.13,Wallet,74,Delivered,2024-01-05 13:20:00
6562,2779,Abeokuta,Sweet Sensation,Efo Riro & Poundo,2,11623.14,Transfer,54,Delivered,2024-01-05 13:21:00
6563,1075,Asaba,Mr Biggs,Efo Riro & Poundo,2,2105.79,Card,75,Delivered,2024-01-05 13:22:00
6564,5326,Enugu,Kilimanjoro,Spaghetti Bolognese,4,12561.41,Card,54,Delivered,2024-01-05 13:23:00
6565,6835,Lagos,Kilimanjoro,Jollof Rice & Chicken,2,7754.63,Wallet,29,Delivered,2024-01-05 13:24:00
6566,6057,Abuja,Kilimanjaro,Fried Rice & Turkey,4,13625.25,Cash,23,Failed,2024-01-05 13:25:00
6567,3349,Enugu,Chicken Republic,Spaghetti Bolognese,4,13315.3,Card,43,Delivered,2024-01-05 13:26:00
6568,3773,Enugu,Mr Biggs,Ice Cream,2,6374.65,Transfer,63,Delivered,2024-01-05 13:27:00
6569,3262,Benin City,Chicken Republic,Yam & Egg Sauce,2,11698.61,Cash,83,Delivered,2024-01-05 13:28:00
6570,4229,Uyo,Sweet Sensation,Yam & Egg Sauce,4,13710.2,Transfer,67,Delivered,2024-01-05 13:29:00
6571,1392,Ibadan,Sweet Sensation,Jollof Rice & Chicken,2,7414.62,Wallet,47,Pending,2024-01-05 13:30:00
6572,2108,Abeokuta,Dominos Pizza,Pizza (Large),3,7249.82,Cash,22,Delivered,2024-01-05 13:31:00
6573,5362,Lagos,Kilimanjoro,Burger & Fries,1,13715.98,Card,39,Delivered,2024-01-05 13:32:00
6574,6188,Abeokuta,Chopnownow,Spaghetti Bolognese,1,8614.5,Transfer,71,Delivered,2024-01-05 13:33:00
6575,9802,Port Harcourt,Chopnownow,Shawarma,4,4917.03,Wallet,15,Delivered,2024-01-05 13:34:00
6576,6057,Asaba,Chicken Republic,Fried Rice & Turkey,4,10930.25,Transfer,25,Failed,2024-01-05 13:35:00
6577,4998,Asaba,Chicken Republic,Fried Rice & Turkey,1,8059.23,Transfer,46,Delivered,2024-01-05 13:36:00
6578,9864,Uyo,Kilimanjaro,Ice Cream,4,3969.13,Wallet,11,Delivered,2024-01-05 13:37:00
6579,7566,Asaba,Dominos Pizza,Spaghetti Bolognese,2,9444.26,Cash,59,Delivered,2024-01-05 13:38:00
6580,4677,Port Harcourt,Mr Biggs,Shawarma,2,3724.34,Card,15,Delivered,2024-01-05 13:39:00
6581,6796,Lagos,Sweet Sensation,Burger & Fries,3,12805.68,Cash,25,Delivered,2024-01-05 13:40:00
6582,7363,Asaba,Chopnownow,Shawarma,3,11713.91,Cash,76,Delivered,2024-01-05 13:41:00
6583,9123,Benin City,Kilimanjaro,Burger & Fries,2,9408.22,Wallet,62,Delivered,2024-01-05 13:42:00
6584,9222,Port Harcourt,Chicken Republic,Pizza (Large),1,4673.35,Cash,59,Delivered,2024-01-05 13:43:00
6585,8690,Asaba,Mr Biggs,Jollof Rice & Chicken,1,9023.06,Card,22,Delivered,2024-01-05 13:44:00
6586,2400,Abeokuta,Coldstone,Jollof Rice & Chicken,2,14989.04,Wallet,54,Delivered,2024-01-05 13:45:00
6587,5071,Lagos,Coldstone,Burger & Fries,4,9812.71,Cash,13,Delivered,2024-01-05 13:46:00
6588,9808,Abuja,Dominos Pizza,Jollof Rice & Chicken,3,13997.17,Card,40,Delivered,2024-01-05 13:47:00
6589,3786,Ibadan,Chicken Republic,Small Chops,4,14971.39,Cash,32,Delivered,2024-01-05 13:48:00
6590,8169,Enugu,Chicken Republic,Fried Rice & Turkey,3,9415.29,Cash,64,Delivered,2024-01-05 13:49:00
6591,1870,Enugu,Sweet Sensation,Burger & Fries,2,7254.21,Transfer,24,Delivered,2024-01-05 13:50:00
6592,5196,Abuja,Kilimanjoro,Efo Riro & Poundo,3,13572.55,Cash,49,Delivered,2024-01-05 13:51:00
6593,3739,Lagos,The Place,Small Chops,1,10281.72,Transfer,50,Delivered,2024-01-05 13:52:00
6594,1940,Lagos,The Place,Jollof Rice & Chicken,4,13059.95,Cash,24,Delivered,2024-01-05 13:53:00
6595,1340,Abuja,Sweet Sensation,Shawarma,3,13396.67,Transfer,52,Delivered,2024-01-05 13:54:00
6596,8422,Ibadan,Chicken Republic,Efo Riro & Poundo,1,4749.4,Transfer,32,Delivered,2024-01-05 13:55:00
6597,5133,Enugu,Chicken Republic,Efo Riro & Poundo,2,7856.58,Transfer,45,Delivered,2024-01-05 13:56:00
6598,1659,Asaba,Kilimanjoro,Yam & Egg Sauce,4,9058.37,Wallet,20,Delivered,2024-01-05 13:57:00
6599,4457,Port Harcourt,The Place,Yam & Egg Sauce,4,3998.74,Cash,32,Delivered,2024-01-05 13:58:00
6600,3975,Lagos,Sweet Sensation,Fried Rice & Turkey,3,8256.02,Wallet,69,Delivered,2024-01-05 13:59:00
6601,1453,Abeokuta,The Place,Spaghetti Bolognese,1,2033.17,Wallet,77,Delivered,2024-01-05 14:00:00
6602,9184,Uyo,Kilimanjaro,Burger & Fries,1,12633.48,Card,14,Delivered,2024-01-05 14:01:00
6603,6442,Abuja,Kilimanjaro,Spaghetti Bolognese,2,13256.72,Wallet,20,Delivered,2024-01-05 14:02:00
6604,1818,Abeokuta,Chopnownow,Shawarma,4,8210.34,Wallet,82,Delivered,2024-01-05 14:03:00
6605,5868,Asaba,Kilimanjoro,Spaghetti Bolognese,4,7888.86,Cash,59,Delivered,2024-01-05 14:04:00
6606,1012,Lagos,Kilimanjoro,Efo Riro & Poundo,4,10438.38,Wallet,83,Delivered,2024-01-05 14:05:00
6607,8727,Asaba,Chopnownow,Pizza (Large),2,7427.43,Cash,33,Delivered,2024-01-05 14:06:00
6608,1920,Port Harcourt,Mr Biggs,Fried Rice & Turkey,4,3867.1,Cash,42,Delivered,2024-01-05 14:07:00
6609,5920,Enugu,Chopnownow,Jollof Rice & Chicken,2,13666.68,Transfer,43,Delivered,2024-01-05 14:08:00
6610,3418,Asaba,Chopnownow,Ice Cream,3,12317.25,Cash,37,Delivered,2024-01-05 14:09:00
6611,7475,Abuja,Sweet Sensation,Small Chops,1,14410.44,Wallet,78,Delivered,2024-01-05 14:10:00
6612,3017,Abuja,Dominos Pizza,Jollof Rice & Chicken,1,6539.33,Cash,29,Cancelled,2024-01-05 14:11:00
6613,8957,Abeokuta,Kilimanjoro,Efo Riro & Poundo,2,6102.08,Transfer,39,Delivered,2024-01-05 14:12:00
6614,5792,Enugu,Kilimanjoro,Small Chops,1,12809.97,Card,82,Delivered,2024-01-05 14:13:00
6615,7830,Port Harcourt,Mr Biggs,Shawarma,3,14473.68,Cash,32,Delivered,2024-01-05 14:14:00
6616,3434,Abuja,Kilimanjaro,Efo Riro & Poundo,4,11050.56,Transfer,24,Cancelled,2024-01-05 14:15:00
6617,3868,Port Harcourt,Coldstone,Efo Riro & Poundo,4,9234.87,Cash,37,Delivered,2024-01-05 14:16:00
6618,2438,Abeokuta,Chicken Republic,Small Chops,1,11226.56,Card,46,Delivered,2024-01-05 14:17:00
6619,4543,Ibadan,Sweet Sensation,Spaghetti Bolognese,3,4739.08,Cash,37,Cancelled,2024-01-05 14:18:00
6620,2781,Abuja,Kilimanjoro,Jollof Rice & Chicken,3,3198.26,Transfer,61,Delivered,2024-01-05 14:19:00
6621,7343,Benin City,The Place,Efo Riro & Poundo,4,3932.75,Transfer,72,Delivered,2024-01-05 14:20:00
6622,3263,Asaba,Sweet Sensation,Efo Riro & Poundo,2,2872.9,Wallet,86,Cancelled,2024-01-05 14:21:00
6623,1211,Benin City,Kilimanjaro,Pizza (Large),4,7735.35,Card,25,Delivered,2024-01-05 14:22:00
6624,9699,Benin City,Dominos Pizza,Yam & Egg Sauce,4,8250.2,Wallet,21,Failed,2024-01-05 14:23:00
6625,7159,Abeokuta,Chopnownow,Efo Riro & Poundo,1,11331.5,Wallet,78,Delivered,2024-01-05 14:24:00
6626,8027,Enugu,Kilimanjaro,Efo Riro & Poundo,4,10870.18,Cash,20,Delivered,2024-01-05 14:25:00
6627,1331,Lagos,Mr Biggs,Shawarma,4,5958.9,Wallet,56,Delivered,2024-01-05 14:26:00
6628,7860,Abuja,Sweet Sensation,Pizza (Large),2,12601.12,Transfer,52,Delivered,2024-01-05 14:27:00
6629,9044,Asaba,Chopnownow,Small Chops,3,7633.69,Transfer,60,Pending,2024-01-05 14:28:00
6630,9169,Asaba,Kilimanjoro,Jollof Rice & Chicken,4,8894.31,Wallet,29,Delivered,2024-01-05 14:29:00
6631,9742,Benin City,Mr Biggs,Spaghetti Bolognese,3,6810.36,Transfer,11,Cancelled,2024-01-05 14:30:00
6632,6720,Benin City,Sweet Sensation,Shawarma,4,5836.69,Card,31,Delivered,2024-01-05 14:31:00
6633,1727,Abeokuta,Chopnownow,Ice Cream,2,8685.07,Transfer,59,Cancelled,2024-01-05 14:32:00
6634,5975,Asaba,Kilimanjaro,Pizza (Large),3,6974.72,Wallet,72,Delivered,2024-01-05 14:33:00
6635,4243,Ibadan,Coldstone,Ice Cream,1,9903.48,Cash,45,Delivered,2024-01-05 14:34:00
6636,1648,Ibadan,The Place,Pizza (Large),4,9434.03,Cash,18,Delivered,2024-01-05 14:35:00
6637,6095,Lagos,Kilimanjoro,Shawarma,4,10025.79,Transfer,10,Delivered,2024-01-05 14:36:00
6638,7614,Lagos,Mr Biggs,Ice Cream,1,5782.95,Cash,81,Delivered,2024-01-05 14:37:00
6639,8135,Uyo,Kilimanjaro,Pizza (Large),3,13469.21,Card,74,Delivered,2024-01-05 14:38:00
6640,2009,Benin City,Kilimanjoro,Ice Cream,1,14387.68,Card,71,Delivered,2024-01-05 14:39:00
6641,2550,Benin City,Dominos Pizza,Jollof Rice & Chicken,2,5900.38,Wallet,57,Failed,2024-01-05 14:40:00
6642,9995,Lagos,Dominos Pizza,Efo Riro & Poundo,2,8328.16,Card,49,Cancelled,2024-01-05 14:41:00
6643,8492,Abuja,Kilimanjoro,Jollof Rice & Chicken,2,14930.33,Wallet,43,Delivered,2024-01-05 14:42:00
6644,4401,Port Harcourt,Sweet Sensation,Burger & Fries,2,7546.43,Transfer,65,Delivered,2024-01-05 14:43:00
6645,8447,Benin City,Chopnownow,Yam & Egg Sauce,4,2106.91,Wallet,27,Delivered,2024-01-05 14:44:00
6646,6424,Abuja,Mr Biggs,Shawarma,3,2579.38,Transfer,87,Delivered,2024-01-05 14:45:00
6647,5241,Uyo,The Place,Efo Riro & Poundo,1,12798.26,Card,15,Delivered,2024-01-05 14:46:00
6648,4161,Abeokuta,Mr Biggs,Ice Cream,4,2973.58,Transfer,15,Delivered,2024-01-05 14:47:00
6649,5155,Asaba,Chicken Republic,Jollof Rice & Chicken,3,7056.29,Card,77,Delivered,2024-01-05 14:48:00
6650,8478,Lagos,Kilimanjaro,Burger & Fries,4,14046.29,Card,68,Delivered,2024-01-05 14:49:00
6651,9719,Asaba,Coldstone,Pizza (Large),4,7365.7,Cash,28,Delivered,2024-01-05 14:50:00
6652,7617,Port Harcourt,Chicken Republic,Pizza (Large),4,5541.55,Transfer,43,Cancelled,2024-01-05 14:51:00
6653,6660,Asaba,Sweet Sensation,Burger & Fries,3,8414.89,Card,20,Delivered,2024-01-05 14:52:00
6654,9624,Abeokuta,Kilimanjaro,Fried Rice & Turkey,3,5226.86,Cash,89,Delivered,2024-01-05 14:53:00
6655,2176,Port Harcourt,Kilimanjaro,Spaghetti Bolognese,3,10132.86,Transfer,63,Delivered,2024-01-05 14:54:00
6656,8956,Abuja,Chopnownow,Fried Rice & Turkey,4,9653.72,Card,23,Delivered,2024-01-05 14:55:00
6657,9592,Benin City,Chopnownow,Shawarma,3,13466.7,Transfer,78,Delivered,2024-01-05 14:56:00
6658,3233,Lagos,Coldstone,Ice Cream,3,7488.78,Transfer,32,Delivered,2024-01-05 14:57:00
6659,5700,Port Harcourt,Chicken Republic,Yam & Egg Sauce,1,14978.65,Transfer,30,Delivered,2024-01-05 14:58:00
6660,6906,Ibadan,Chicken Republic,Burger & Fries,2,11547.79,Transfer,42,Delivered,2024-01-05 14:59:00
6661,8860,Abeokuta,Chopnownow,Shawarma,3,4842.14,Transfer,63,Delivered,2024-01-05 15:00:00
6662,8526,Asaba,Chicken Republic,Shawarma,1,5252.09,Cash,61,Delivered,2024-01-05 15:01:00
6663,6559,Asaba,Coldstone,Fried Rice & Turkey,3,5122.91,Wallet,83,Delivered,2024-01-05 15:02:00
6664,7732,Abeokuta,Chopnownow,Jollof Rice & Chicken,1,3786.95,Cash,27,Delivered,2024-01-05 15:03:00
6665,3513,Ibadan,Chicken Republic,Yam & Egg Sauce,3,6711.72,Transfer,77,Delivered,2024-01-05 15:04:00
6666,8830,Asaba,Mr Biggs,Efo Riro & Poundo,1,2517.39,Transfer,69,Delivered,2024-01-05 15:05:00
6667,7944,Lagos,Kilimanjoro,Ice Cream,4,11375.47,Transfer,60,Delivered,2024-01-05 15:06:00
6668,8910,Ibadan,Kilimanjaro,Burger & Fries,1,14968.49,Transfer,22,Delivered,2024-01-05 15:07:00
6669,6649,Abuja,Kilimanjoro,Yam & Egg Sauce,2,6625.32,Wallet,19,Cancelled,2024-01-05 15:08:00
6670,2096,Enugu,Kilimanjoro,Fried Rice & Turkey,4,14627.12,Cash,12,Delivered,2024-01-05 15:09:00
6671,2951,Benin City,Mr Biggs,Fried Rice & Turkey,4,13696.24,Wallet,57,Delivered,2024-01-05 15:10:00
6672,8799,Abeokuta,Kilimanjoro,Fried Rice & Turkey,3,7243.58,Wallet,26,Delivered,2024-01-05 15:11:00
6673,9804,Port Harcourt,Mr Biggs,Fried Rice & Turkey,2,10969.97,Wallet,84,Pending,2024-01-05 15:12:00
6674,1595,Asaba,Kilimanjaro,Spaghetti Bolognese,4,11775.4,Card,60,Pending,2024-01-05 15:13:00
6675,8875,Ibadan,The Place,Spaghetti Bolognese,3,4544.25,Cash,74,Delivered,2024-01-05 15:14:00
6676,5439,Asaba,Sweet Sensation,Pizza (Large),3,9910.85,Card,39,Delivered,2024-01-05 15:15:00
6677,6972,Ibadan,Mr Biggs,Fried Rice & Turkey,4,2513.57,Transfer,25,Delivered,2024-01-05 15:16:00
6678,1858,Port Harcourt,Sweet Sensation,Spaghetti Bolognese,3,13581.07,Card,75,Delivered,2024-01-05 15:17:00
6679,6519,Port Harcourt,Chicken Republic,Ice Cream,4,2867.97,Cash,41,Delivered,2024-01-05 15:18:00
6680,8385,Port Harcourt,Kilimanjaro,Jollof Rice & Chicken,2,14065.55,Card,28,Delivered,2024-01-05 15:19:00
6681,9636,Port Harcourt,Kilimanjoro,Pizza (Large),2,14109.59,Wallet,15,Delivered,2024-01-05 15:20:00
6682,5317,Benin City,Coldstone,Burger & Fries,2,14914.65,Cash,27,Delivered,2024-01-05 15:21:00
6683,4454,Asaba,The Place,Small Chops,1,14435.85,Card,71,Delivered,2024-01-05 15:22:00
6684,2030,Ibadan,Kilimanjaro,Ice Cream,2,4952.53,Transfer,29,Delivered,2024-01-05 15:23:00
6685,8906,Enugu,The Place,Small Chops,2,7363.72,Cash,70,Delivered,2024-01-05 15:24:00
6686,2447,Abeokuta,Chicken Republic,Burger & Fries,4,12127.69,Cash,74,Delivered,2024-01-05 15:25:00
6687,3850,Ibadan,Kilimanjaro,Spaghetti Bolognese,3,10456.24,Card,72,Delivered,2024-01-05 15:26:00
6688,9106,Ibadan,Chopnownow,Burger & Fries,3,8126.67,Cash,72,Delivered,2024-01-05 15:27:00
6689,8151,Ibadan,The Place,Pizza (Large),1,10596.35,Card,73,Delivered,2024-01-05 15:28:00
6690,7952,Ibadan,Dominos Pizza,Ice Cream,2,2399.4,Wallet,82,Delivered,2024-01-05 15:29:00
6691,5055,Abuja,Kilimanjoro,Shawarma,3,5492.29,Transfer,83,Failed,2024-01-05 15:30:00
6692,6402,Abeokuta,Kilimanjoro,Pizza (Large),1,6342.14,Card,18,Delivered,2024-01-05 15:31:00
6693,2672,Lagos,Mr Biggs,Jollof Rice & Chicken,2,13805.31,Cash,58,Delivered,2024-01-05 15:32:00
6694,5532,Port Harcourt,The Place,Shawarma,3,5721.97,Transfer,13,Delivered,2024-01-05 15:33:00
